University of Manchester,English Language and Arabic BA,International Fashion Retailing (Entrepreneurship and Innovation) MSc,Photon Physics PhD,
University of Manchester,English Language and Chinese BA,International Financial Law LLM,Physical Chemistry PhD,
University of Manchester,English Language and English Literature BA,International Human Resource Management and Comparative Industrial Relations MSc,Physical Geography PhD,
University of Manchester,English Language and French BA,International Political Economy (Research) MA,Physics PhD,
University of Manchester,English Language and German BA,International Political Economy (Standard) MA,Physiology PhD/MPhil,
University of Manchester,English Language and Japanese BA,International Relations (Research) MA,Planetary Science PhD/MPhil,
University of Manchester,English Language and Russian BA,International Relations (Standard) MA,Planning and Environmental Management PhD,
University of Manchester,English Language and Spanish BA,Investigative Ophthalmology and Vision Science MSc,Plant Science PhD/MPhil,
University of Manchester,English Literature BA,Law LLM,Politics PhD,
University of Manchester,English Literature and American Studies BA,Linguistics MA,Polymers and Composites PhD/MPhil,
University of Manchester,English Literature and French BA,Management MRes,Portuguese Studies PhD,
University of Manchester,English Literature and German BA,Management MSc,Primary Care and Health Services Research PhD/MPhil,
University of Manchester,English Literature and History BA,Management and Implementation of Development Projects MSc,Probability PhD,
University of Manchester,English Literature and Italian BA,Management and Information Systems: Change and Development MSc,Process Integration PhD/MPhil,
University of Manchester,English Literature and Spanish BA,Management and Information Systems: Change and Development (Distance Learning) MSc,Prosthodontics PhD/MPhil,
University of Manchester,English Literature with Creative Writing BA,Management of Projects MSc,Psychiatry PhD/MPhil,
University of Manchester,Environmental Management BSc,Manchester Full-Time MBA MBA,Psychology PhD/MPhil,
University of Manchester,Environmental Management with Professional Placement BSc,Manchester Global MBA MBA,Public Health PhD/MPhil,
University of Manchester,Environmental Science BSc,Manchester Global MBA (Finance) (Accelerated) MBA,Pure Mathematics PhD,
University of Manchester,Environmental Science MEnvSci,Marketing MSc,Religions and Theology PhD,
University of Manchester,Environmental Science with an Integrated Foundation Year BSc/MEnvSci,Master of Public Health (Communicable Disease Prevention and Control) MPH,Reproductive Sciences PhD/MPhil,
University of Manchester,Environmental Science with a Research Placement MEnvSci,Master of Public Health (Dental Public Health) MPH,Russian and East European Studies PhD,
University of Manchester,Environmental Science with Industrial Experience MEnvSci,Master of Public Health (Environment and Public Health) MPH,"Science, Technology and Innovation Policy PhD",
University of Manchester,Environmental Science with International Study MEnvSci,Master of Public Health (Evidence Based Healthcare) MPH,Social Anthropology PhD,
University of Manchester,Fashion Buying and Merchandising BSc,Master of Public Health (Global Health) MPH,Social Anthropology with Visual Media PhD,
University of Manchester,Fashion Management BSc,Master of Public Health (Health Sciences) MPH,Social Statistics PhD,
University of Manchester,Fashion Marketing BSc,Master of Public Health (Implementation Science) MPH,Social Work PhD/MPhil,
University of Manchester,Fashion Technology BSc,Mathematical Finance MSc,Social Work (4 years) PhD,
University of Manchester,Film Studies and Arabic BA,Mechanical Engineering Design MSc,Sociology PhD,
University of Manchester,Film Studies and Archaeology BA,Medical and Molecular Virology MSc,Soft Matter and Liquid Crystals Physics PhD,
University of Manchester,Film Studies and Chinese BA,Medical Imaging Science MSc/PGDip,Spanish Studies PhD,
University of Manchester,Film Studies and East Asian Studies BA,Medical Microbiology MSc,Statistics PhD,
University of Manchester,Film Studies and English Language BA,Medical Sciences MRes,Stem Cell Research PhD/MPhil,
University of Manchester,Film Studies and English Literature BA,Medieval and Early Modern Studies MA,Structural Biology PhD/MPhil,
University of Manchester,Film Studies and French BA,Model-based Drug Development MSc,Sustainable Industrial Systems PhD/MPhil,
University of Manchester,Film Studies and German BA,Modern and Contemporary Literature MA,Synthetic and Systems Biology PhD,
University of Manchester,Film Studies and History BA,Modern Languages and Cultures MA,Textiles and Apparel PhD/MPhil,
University of Manchester,Film Studies and History of Art BA,Molecular Pathology MSc,Theoretical Chemistry PhD,
University of Manchester,Film Studies and Italian BA,Nanomaterials MSc,Theoretical Physics PhD,
University of Manchester,Film Studies and Japanese BA,Neuroimaging for Clinical & Cognitive Neuroscience MSc,Translation and Intercultural Studies PhD,
University of Manchester,Film Studies and Linguistics BA,Neuroscience MSc,Wellcome Trust - Immunomatrix in Complex Disease PhD,
University of Manchester,Film Studies and Middle Eastern Studies BA,Nuclear Science and Technology MSc,,
University of Manchester,Film Studies and Music BA,Occupational Health MPH,,
University of Manchester,Film Studies and Portuguese BA,Occupational Hygiene MSc,,
University of Manchester,Film Studies and Russian BA,Occupational Medicine MSc,,
University of Manchester,Film Studies and Spanish BA,Oncology MRes,,
University of Manchester,Finance BAEcon,"Operations, Project and Supply Chain Management MSc",,
University of Manchester,French and Chinese BA,Oral and Maxillofacial Surgery MSc (Clin),,
University of Manchester,French and German BA,Organisational Change and Development MSc,,
University of Manchester,French and Italian BA,Organisational Psychology MSc,,
University of Manchester,French and Japanese BA,Orthodontics MSc (Clin),,
University of Manchester,French and Portuguese BA,Peace and Conflict Studies MA,,
University of Manchester,French and Russian BA,Periodontology MSc (Clin),,
University of Manchester,French and Spanish BA,Petroleum Exploration Geoscience MSc,,
University of Manchester,French Studies BA,Petroleum Geoscience for Reservoir Development and Production MSc,,
University of Manchester,Genetics BSc,PGCE Primary,,
University of Manchester,Genetics MSci,PGCE Primary Maths,,
University of Manchester,Genetics with a Modern Language BSc,PGCE Primary School Direct 5-11,,
University of Manchester,Genetics with Entrepreneurship BSc,PGCE Secondary Biology,,
University of Manchester,Genetics with Industrial/Professional Experience BSc,PGCE Secondary Business Education,,
University of Manchester,Geography BA,PGCE Secondary Chemistry,,
University of Manchester,Geography BSc,PGCE Secondary Economics and Business Education,,
University of Manchester,Geography with International Study BA,PGCE Secondary English,,
University of Manchester,Geography with International Study BSc,PGCE Secondary French,,
University of Manchester,Geography with Professional Placement BA,PGCE Secondary Geography,,
University of Manchester,Geography with Professional Placement BSc,PGCE Secondary German,,
University of Manchester,German and Chinese BA,PGCE Secondary History,,
University of Manchester,German and Italian BA,PGCE Secondary Mathematics,,
University of Manchester,German and Japanese BA,PGCE Secondary Mathematics with Economics,,
University of Manchester,German and Portuguese BA,PGCE Secondary Physics,,
University of Manchester,German and Russian BA,PGCE Secondary Physics with Maths,,
University of Manchester,German and Spanish BA,PGCE Secondary School Direct (English),,
University of Manchester,German Studies BA,PGCE Secondary School Direct (French),,
University of Manchester,Global Health (intercalated) BSc,PGCE Secondary School Direct (Geography),,
University of Manchester,Healthcare Science (Audiology) BSc,PGCE Secondary School Direct (German),,
University of Manchester,History BA,PGCE Secondary School Direct (History),,
University of Manchester,History and American Studies BA,PGCE Secondary School Direct (Mathematics),,
University of Manchester,History and Arabic BA,PGCE Secondary School Direct (Spanish),,
University of Manchester,History and French BA,PGCE Secondary School Direct: Business Education (14-19),,
University of Manchester,History and German BA,PGCE Secondary School Direct Science: Biology (11-16 or 11-18),,
University of Manchester,History and Italian BA,PGCE Secondary School Direct Science: Chemistry (11-16 or 11-18),,
University of Manchester,History and Portuguese BA,PGCE Secondary School Direct Science: Physics (11-16 or 11-18),,
University of Manchester,History and Russian BA,PGCE Secondary Spanish,,
University of Manchester,History and Sociology BA,Pharmaceutical Industry Advanced Training (PIAT) MSc,,
University of Manchester,History and Spanish BA,Pharmaceutical Technology and Quality Assurance MSc,,
University of Manchester,History of Art BA,Philosophy MA,,
University of Manchester,Immunology BSc,Physician Associate Studies MSc,,
University of Manchester,Immunology MSci,Planning MSc,,
University of Manchester,Immunology with a Modern Language BSc,Playwriting MA,,
University of Manchester,Immunology with Entrepreneurship BSc,Political Economy (Research Route) MA,,
University of Manchester,Immunology with Industrial/Professional Experience BSc,Political Economy (Standard Route) MA,,
University of Manchester,Information Technology Management for Business BSc,Political Science - Democracy and Elections (Research Route) MA,,
University of Manchester,Information Technology Management for Business with Industrial Experience BSc,Political Science - Democracy and Elections (Standard Route) MA,,
University of Manchester,"International Business, Finance and Economics BSc",Political Science - European Politics & Policy Pathway  (Research Route) MA,,
University of Manchester,"International Business, Finance and Economics with Industrial/Professional Experience BSc",Political Science - European Politics & Policy Pathway (Standard Route) MA,,
University of Manchester,International Disaster Management & Humanitarian Response BSc,Political Science - Governance and Public Policy Pathway (Research Route) MA,,
University of Manchester,International Disaster Management and Humanitarian Response and Arabic BSc,Political Science - Governance and Public Policy Pathway (Standard Route) MA,,
University of Manchester,International Disaster Management and Humanitarian Response and Chinese BSc,Political Science - Philosophy and Political Theory MA,,
University of Manchester,International Disaster Management and Humanitarian Response and French BSc,Political Science - Political Theory Pathway (Research Route) MA,,
University of Manchester,International Disaster Management and Humanitarian Response and Spanish BSc,Political Science - Political Theory Pathway (Standard Route) MA,,
University of Manchester,International Management BSc,Politics MA,,
University of Manchester,International Management with American Business Studies BSc,Pollution & Environmental Control MSc,,
University of Manchester,Italian and Spanish BA,Polymer Materials Science and Engineering MSc,,
University of Manchester,Italian Studies BA,Precision Medicine MSc,,
University of Manchester,Japanese Studies BA,Primary Care (Web-based Learning) MRes,,
University of Manchester,Latin and English Literature BA,Primary Mental Health Care pathway - APIMH MSc/PGDip,,
University of Manchester,Latin and French BA,Psychology of Education MEd,,
University of Manchester,Latin and Italian BA,Public Health (Web-based Learning) MPH,,
University of Manchester,Latin and Linguistics BA,Public Health (Web-based Learning) MRes,,
University of Manchester,Latin and Spanish BA,Public International Law LLM,,
University of Manchester,Law LLB,Pure Mathematics MSc,,
University of Manchester,Law with Criminology LLB,Pure Mathematics and Mathematical Logic MSc,,
University of Manchester,Law with International Study LLB,Quantitative Finance MSc,,
University of Manchester,Law with Politics LLB,Real Estate Asset Management MSc,,
University of Manchester,Liberal Arts BA,Real Estate Development MSc,,
University of Manchester,Life Sciences BSc,Real Estate Distance Learning MSc,,
University of Manchester,Life Sciences with a Modern Language BSc,Reliability Engineering and Asset Management MSc,,
University of Manchester,Life Sciences with Entrepreneurship BSc,Religions and Theology MA,,
University of Manchester,Life Sciences with Industrial/Professional Experience BSc,Renewable Energy and Clean Technology MSc,,
University of Manchester,Linguistics BA,Renewable Energy and Clean Technology with Extended Research MSc,,
University of Manchester,Linguistics and Arabic BA,Reproduction and Pregnancy MRes,,
University of Manchester,Linguistics and Chinese BA,Research Methods with Education MSc,,
University of Manchester,Linguistics and French BA,Research Methods with Human Geography MSc,,
University of Manchester,Linguistics and German BA,Research Methods with International Development MSc,,
University of Manchester,Linguistics and Italian BA,Research Methods with Planning and Environmental Management MSc,,
University of Manchester,Linguistics and Japanese BA,Science and Health Communication MSc,,
University of Manchester,Linguistics and Portuguese BA,Screenwriting MA,,
University of Manchester,Linguistics and Russian BA,Security and International Law LLM,,
University of Manchester,Linguistics and Social Anthropology BA,Security and International Law MA,,
University of Manchester,Linguistics and Sociology BA,Skin Ageing and Aesthetic Medicine MSc,,
University of Manchester,Linguistics and Spanish BA,Social Anthropology MA,,
University of Manchester,Management BSc,Social Research Methods and Statistics MSc,,
University of Manchester,Management (Accounting & Finance) with Industrial/Professional Experience BSc,Social Work MA,,
University of Manchester,Management (Accounting and Finance) BSc,Sociological Research MSc,,
University of Manchester,Management (Human Resources) BSc,Sociology MA,,
University of Manchester,Management (Human Resources) with Industrial/Professional Experience BSc,Specialist Practice (Cancer) MSc,,
University of Manchester,"Management (Innovation, Strategy and Entrepreneurship) BSc",Statistics MSc,,
University of Manchester,"Management (Innovation, Strategy and Entrepreneurship) with Industrial / Professional Experience BSc",Structural Engineering MSc,,
University of Manchester,Management (International Business Economics) BSc,Subsurface Energy Engineering MSc,,
University of Manchester,Management (International Business Economics) with Industrial/Professional Experience BSc,TESOL MA,,
University of Manchester,Management (Marketing) BSc,Textile Technology (Technical Textiles) MSc,,
University of Manchester,Management (Marketing) with Industrial/Professional Experience BSc,The Kelley-Manchester Global MBA MBA,,
University of Manchester,"Management, Leadership and Leisure BA",Thermal Power & Fluid Engineering MSc,,
University of Manchester,Management with Industrial/Professional Experience BSc,Tissue Engineering for Regenerative Medicine MSc,,
University of Manchester,Master of Planning with Real Estate MPRE,Translation and Interpreting Studies MA,,
University of Manchester,Materials Science and Engineering BSc,Transnational Dispute Resolution LLM,,
University of Manchester,Materials Science and Engineering MEng,Urban Design and International Planning MSc,,
University of Manchester,Materials Science and Engineering with Biomaterials MEng,Urban Regeneration and Development MSc,,
University of Manchester,Materials Science and Engineering with Corrosion MEng,Visual Anthropology MA,,
University of Manchester,Materials Science and Engineering with Metallurgy MEng,Accounting and Finance MPhil,,
University of Manchester,Materials Science and Engineering with Nanomaterials MEng,Advanced Functional Materials and Analytical Science MSc by Research,,
University of Manchester,Materials Science and Engineering with Polymers MEng,Advanced Functional Materials and Analytical Science PhD/MPhil,,
University of Manchester,Materials Science and Engineering with Textiles Technology MEng,Aerospace Engineering MPhil,,
University of Manchester,Materials Science with an Integrated Foundation Year BSc/MEng,Astronomy and Astrophysics MSc by Research,,
University of Manchester,Mathematics BSc,Atmospheric Sciences MSc by Research,,
University of Manchester,Mathematics MMath,Atmospheric Sciences PhD/MPhil,,
University of Manchester,Mathematics and Philosophy BSc,Basin Studies and Petroleum Geoscience MSc by Research,,
University of Manchester,Mathematics and Physics BSc,Bioarchaeology PhD/MPhil,,
University of Manchester,Mathematics and Physics MMath&Phys,Biochemical and Bioprocess Engineering MSc by Research,,
University of Manchester,Mathematics and Statistics BSc,Biochemical and Bioprocess Engineering PhD/MPhil,,
University of Manchester,Mathematics and Statistics MMath,Biochemistry PhD/MPhil,,
University of Manchester,Mathematics with an Integrated Foundation Year BSc,Bioinformatics PhD/MPhil,,
University of Manchester,Mathematics with Finance BSc,Biological Chemistry MPhil,,
University of Manchester,Mathematics with Financial Mathematics BSc,Biological Physics MSc by Research,,
University of Manchester,Mathematics with Financial Mathematics MMath,Biomaterials MSc by Research,,
University of Manchester,Mechanical Engineering BEng,Biomaterials PhD/MPhil,,
University of Manchester,Mechanical Engineering MEng,Biomedical Imaging Sciences PhD/MPhil,,
University of Manchester,Mechanical Engineering with an Integrated Foundation Year BEng/MEng,Biomolecular Science PhD/MPhil,,
University of Manchester,Mechanical Engineering with Industrial Experience MEng,Biostatistics PhD/MPhil,,
University of Manchester,Mechanical Engineering with Management BEng,Biotechnology PhD/MPhil,,
University of Manchester,Mechanical Engineering with Management MEng,Business and Management MPhil,,
University of Manchester,Mechatronic Engineering BEng,Cancer Sciences PhD/MPhil,,
University of Manchester,Mechatronic Engineering MEng,Cardiovascular Sciences PhD/MPhil,,
University of Manchester,Mechatronic Engineering with Industrial Experience BEng,Catalysis and Porous Materials MSc by Research,,
University of Manchester,Mechatronic Engineering with Industrial Experience MEng,Catalysis and Porous Materials PhD/MPhil,,
University of Manchester,Medical Biochemistry BSc,Cell Biology PhD/MPhil,,
University of Manchester,Medical Biochemistry MSci,Cell Matrix Research PhD/MPhil,,
University of Manchester,Medical Biochemistry with Industrial/Professional Experience BSc,Chemical Engineering MSc by Research,,
University of Manchester,Medical Physiology BSc,Chemical Engineering PhD/MPhil,,
University of Manchester,Medical Physiology MSci,Chemistry MPhil,,
University of Manchester,Medical Physiology with a Modern Language BSc,Chemistry MSc by Research,,
University of Manchester,Medical Physiology with Entrepreneurship BSc,Chinese Studies MPhil,,
University of Manchester,Medical Physiology with Industrial/Professional Experience BSc,Civil Engineering MPhil,,
University of Manchester,Medicine MBChB,Clinical Sciences PhD/MPhil,,
University of Manchester,Medicine (6 years including foundation year) MBChB,Coatings and Ceramics MSc by Research,,
University of Manchester,Mental Health Nursing BNurs,Coatings and Ceramics PhD/MPhil,,
University of Manchester,Microbiology BSc,Cognitive Neuroscience PhD/MPhil,,
University of Manchester,Microbiology MSci,Computer Science MPhil,,
University of Manchester,Microbiology with a Modern Language BSc,Condensed Matter Physics MSc by Research,,
University of Manchester,Microbiology with Entrepreneurship BSc,Dental Health Sciences PhD/MPhil,,
University of Manchester,Microbiology with Industrial/Professional Experience BSc,Dermatological Sciences PhD/MPhil,,
University of Manchester,Middle Eastern Studies BA,Developmental Biology PhD/MPhil,,
University of Manchester,Midwifery BMidwif,"Drug Design, Development & Delivery PhD/MPhil",,
University of Manchester,Modern History with Economics BA,"Earth, Atmospheric and Environmental Sciences MSc by Research",,
University of Manchester,Modern Language and Business & Management (Arabic) BA,Earth Science PhD/MPhil,,
University of Manchester,Modern Language and Business & Management (Chinese) BA,East Asian Studies MPhil,,
University of Manchester,Modern Language and Business & Management (French) BA,Ecology and Evolution PhD/MPhil,,
University of Manchester,Modern Language and Business & Management (German) BA,Electrical and Electronic Engineering MPhil,,
University of Manchester,Modern Language and Business & Management (Italian) BA,Endocrinology & Diabetes PhD/MPhil,,
University of Manchester,Modern Language and Business & Management (Japanese) BA,Endodontics PhD/MPhil,,
University of Manchester,Modern Language and Business & Management (Portuguese) BA,Environmental Biology PhD/MPhil,,
University of Manchester,Modern Language and Business & Management (Russian) BA,Environmental Engineering MPhil,,
University of Manchester,Modern Language and Business & Management (Spanish) BA,Environmental Geochemistry and Geomicrobiology PhD/MPhil,,
University of Manchester,Molecular Biology BSc,Environmental Science MSc by Research,,
University of Manchester,Molecular Biology MSci,Environmental Science PhD/MPhil,,
University of Manchester,Molecular Biology with a Modern Language BSc,Epidemiology PhD/MPhil,,
University of Manchester,Molecular Biology with Entrepreneurship BSc,Evolutionary Biology PhD/MPhil,,
University of Manchester,Molecular Biology with Industrial/Professional Experience BSc,Experimental Psychology PhD/MPhil,,
University of Manchester,Music MusB,Fashion Management and Marketing MSc by Research,,
University of Manchester,Music and Drama BA,Fashion Management and Marketing PhD/MPhil,,
University of Manchester,Neuroscience BSc,Fluids and Soft Matter Physics MSc by Research,,
University of Manchester,Neuroscience MSci,French Studies MPhil,,
University of Manchester,Neuroscience with a Modern Language BSc,Gastroenterology PhD/MPhil,,
University of Manchester,Neuroscience with Entrepreneurship BSc,Genetics PhD/MPhil,,
University of Manchester,Neuroscience with Industrial/Professional Experience BSc,Genomics PhD/MPhil,,
University of Manchester,Optometry BSc,German Studies MPhil,,
University of Manchester,Oral Health Science BSc,Health Economics PhD/MPhil,,
University of Manchester,Pharmacology BSc,Health Informatics PhD/MPhil,,
University of Manchester,Pharmacology MSci,Health Psychology PhD/MPhil,,
University of Manchester,Pharmacology and Physiology BSc,History MPhil,,
University of Manchester,Pharmacology and Physiology with Industrial/Professional Experience BSc,"History of Science, Technology and Medicine PhD/MPhil",,
University of Manchester,Pharmacology with a Modern Language BSc,Imaging and Characterisation MSc by Research,,
University of Manchester,Pharmacology with Entrepreneurship BSc,Imaging and Characterisation PhD/MPhil,,
University of Manchester,Pharmacology with Industrial/Professional Experience BSc,Immunology PhD/MPhil,,
University of Manchester,Pharmacy MPharm,Infectious Diseases PhD/MPhil,,
University of Manchester,Pharmacy with a Foundation Year MPharm,Inflammation Sciences PhD/MPhil,,
University of Manchester,Philosophy BA,Inorganic Chemistry MPhil,,
University of Manchester,Philosophy and Criminology BASS,Isotope Geochemistry and Cosmochemistry MSc by Research,,
University of Manchester,Philosophy and Data Analytics BA,Italian Studies MPhil,,
University of Manchester,Philosophy and Politics BASS,Japanese Studies MPhil,,
University of Manchester,Philosophy and Religion BA,Latin American Cultural Studies MPhil,,
University of Manchester,Physics BSc,Management of Projects MPhil,,
University of Manchester,Physics MPhys,Materials MSc by Research,,
University of Manchester,Physics with an Integrated Foundation Year BSc/MPhys,Materials PhD/MPhil,,
University of Manchester,Physics with Astrophysics BSc,Materials Chemistry MPhil,,
University of Manchester,Physics with Astrophysics MPhys,Mathematical Sciences MPhil,,
University of Manchester,Physics with Study in Europe MPhys,Mechanical Engineering MPhil,,
University of Manchester,Physics with Theoretical Physics BSc,Medical Genetics PhD/MPhil,,
University of Manchester,Physics with Theoretical Physics MPhys,Medical Microbiology PhD/MPhil,,
University of Manchester,Planning MPlan,Medical Mycology PhD/MPhil,,
University of Manchester,Planning and Real Estate BSc,Medical Virology PhD/MPhil,,
University of Manchester,Planning and Real Estate with Professional Placement BSc,Medicine PhD/MPhil,,
University of Manchester,Planning and Real Estate with Professional Placement MPRE,Mental Health PhD/MPhil,,
University of Manchester,Planning with Professional Placement MPlan,Metallurgy and Corrosion MSc by Research,,
University of Manchester,Plant Science BSc,Metallurgy and Corrosion PhD/MPhil,,
University of Manchester,Plant Science MSci,Microbiology PhD/MPhil,,
University of Manchester,Plant Science with a Modern Language BSc,Middle Eastern Studies MPhil,,
University of Manchester,Plant Science with Entrepreneurship BSc,Midwifery PhD/MPhil,,
University of Manchester,Plant Science with Industrial/Professional Experience BSc,Molecular Biology PhD/MPhil,,
University of Manchester,"Politics, Philosophy and Economics BA",Multi-scale Modelling MSc by Research,,
University of Manchester,Politics and Arabic BA,Multi-scale Modelling PhD/MPhil,,
University of Manchester,Politics and Chinese BA,Musculoskeletal PhD/MPhil,,
University of Manchester,Politics and Criminology BASS,Nano and Functional Materials MSc by Research,,
University of Manchester,Politics and Data Analytics BA,Nano and Functional Materials PhD/MPhil,,
University of Manchester,Politics and French BA,Neuroscience PhD/MPhil,,
University of Manchester,Politics and German BA,Nuclear Engineering MPhil,,
University of Manchester,Politics and International Relations BSocSc,Nuclear Physics MSc by Research,,
University of Manchester,Politics and Italian BA,Nursing PhD/MPhil,,
University of Manchester,Politics and Japanese BA,Nutrition PhD/MPhil,,
University of Manchester,Politics and Modern History BA,Occupational & Environmental Health PhD/MPhil,,
University of Manchester,Politics and Portuguese BA,Ophthalmology PhD/MPhil,,
University of Manchester,Politics and Russian BA,Optometry PhD/MPhil,,
University of Manchester,Politics and Social Anthropology BASS,Oral and Maxillo-Facial Surgery PhD/MPhil,,
University of Manchester,Politics and Sociology BASS,Organic Chemistry MPhil,,
University of Manchester,Politics and Spanish BA,Orthodontics PhD/MPhil,,
University of Manchester,Psychology BSc,Palaeontology MSc by Research,,
University of Manchester,Public Health (Distance Learning) (Subject to Approval) BSc,Palaeontology PhD/MPhil,,
University of Manchester,Public Health (Subject to Approval) BSc,Particle Accelerator Physics MSc by Research,,
University of Manchester,"Religions, Theology and Ethics BA",Particle Physics MSc by Research,,
University of Manchester,Russian and Chinese BA,Petroleum Geoscience PhD/MPhil,,
University of Manchester,Russian and Japanese BA,Pharmacology PhD/MPhil,,
University of Manchester,Russian and Spanish BA,Pharmacy and Pharmaceutical Sciences PhD/MPhil,,
University of Manchester,Russian Studies BA,Pharmacy Practice PhD/MPhil,,
University of Manchester,Social Anthropology BSocSc,Photon Physics MSc by Research,,
University of Manchester,Social Anthropology and Criminology BASS,Physical Chemistry MPhil,,
University of Manchester,Social Anthropology and Data Analytics BA,Physics MSc by Research,,
University of Manchester,Social Anthropology and Philosophy BASS,Physiology PhD/MPhil,,
University of Manchester,Social Anthropology and Sociology BASS,Planetary Science PhD/MPhil,,
University of Manchester,Sociology BSocSc,Plant Science PhD/MPhil,,
University of Manchester,Sociology and Arabic BA,Polymers and Composites MSc by Research,,
University of Manchester,Sociology and Chinese BA,Polymers and Composites PhD/MPhil,,
University of Manchester,Sociology and Criminology BASS,Portuguese Studies MPhil,,
University of Manchester,Sociology and Data Analytics BA,Primary Care and Health Services Research PhD/MPhil,,
University of Manchester,Sociology and French BA,Process Integration MSc by Research,,
University of Manchester,Sociology and German BA,Process Integration PhD/MPhil,,
University of Manchester,Sociology and Italian BA,Prosthodontics PhD/MPhil,,
University of Manchester,Sociology and Japanese BA,Psychiatry PhD/MPhil,,
University of Manchester,Sociology and Philosophy BASS,Psychology PhD/MPhil,,
University of Manchester,Sociology and Portuguese BA,Public Health PhD/MPhil,,
University of Manchester,Sociology and Russian BA,Religions and Theology MPhil,,
University of Manchester,Sociology and Spanish BA,Reproductive Sciences PhD/MPhil,,
University of Manchester,Software Engineering BSc,Russian and East European Studies MPhil,,
University of Manchester,Software Engineering MEng,Social Work PhD/MPhil,,
University of Manchester,Software Engineering with Industrial Experience BSc,Soft Matter and Liquid Crystals Physics MSc by Research,,
University of Manchester,Software Engineering with Industrial Experience MEng,Spanish Studies MPhil,,
University of Manchester,"Spanish, Portuguese and Latin American Studies BA",Stem Cell Research PhD/MPhil,,
University of Manchester,Spanish and Chinese BA,Structural Biology PhD/MPhil,,
University of Manchester,Spanish and Japanese BA,Sustainable Industrial Systems MSc by Research,,
University of Manchester,Spanish and Portuguese BA,Sustainable Industrial Systems PhD/MPhil,,
University of Manchester,Speech and Language Therapy BSc,Textiles and Apparel MSc by Research,,
University of Manchester,Speech and Language Therapy MSpchLangTher,Textiles and Apparel PhD/MPhil,,
University of Manchester,Theological Studies in Philosophy and Ethics BA,Theoretical Chemistry MPhil,,
University of Manchester,Zoology BSc,Theoretical Physics MSc by Research,,
University of Manchester,Zoology MSci,,,
University of Manchester,Zoology with a Modern Language BSc,,,
University of Manchester,Zoology with Entrepreneurship BSc,,,
University of Manchester,Zoology with Industrial/Professional Experience BSc,,,
University of Nottingham,Accountancy BSc, Accounting and Finance MSc, Additive Manufacturing and 3D Printing (Centre for Doctoral Training) PhD,
University of Nottingham,Aerospace Engineering MEng, Additive Manufacturing and 3D Printing MSc, Agricultural Systems Management PhD/MPhil/MRes,
University of Nottingham,Aerospace Engineering BEng, Advanced Clinical Practice MSc, American and Canadian Studies  PhD,
University of Nottingham,Aerospace Engineering including an Industrial Year MEng, Advanced Electrical and Electronic Engineering with Extended Research MSc, American Studies  PhD,
University of Nottingham,Aerospace Engineering including an Industrial Year BEng, Advanced Materials MSc," Anatomy, Physiology and Nutrition PhD/MRes",
University of Nottingham,Agricultural and Crop Science BSc, Advanced Nursing MSc/PGDip, Animal Sciences PhD/MPhil/MRes,
University of Nottingham,Agricultural and Livestock Science BSc, Agricultural Systems Management PhD/MPhil/MRes, Applied Linguistics PhD,
University of Nottingham,Agricultural Business Management (Integrated) BSc, American and Canadian Studies MRes, Applied Linguistics with English Language Teaching PhD,
University of Nottingham,Agriculture BSc, American Studies  MRes, Archaeology PhD/MPhil,
University of Nottingham,"American and Canadian Literature, History and Culture BA"," Anatomy, Physiology and Nutrition PhD/MRes", Architecture (Science) PhD,
University of Nottingham,"American and Canadian Literature, History and Culture (International Study) BA", Animal Nutrition MSc/PGDip, Architecture (Social Science)  PhD,
University of Nottingham,"American and Canadian Literature, History and Culture (International Study) with Foundation Year BA", Animal Sciences PhD/MPhil/MRes, Architecture Design (Social Science) PhD,
University of Nottingham,American Studies and English BA, Applied English Programme (distance learning)  MA, Art History PhD/MPhil,
University of Nottingham,American Studies and History BA, Applied Ergonomics and Human Factors  MSC/PG Cert, Additive Manufacturing and 3D Printing (Centre for Doctoral Training) PhD,
University of Nottingham,American Studies and Latin American Studies BA, Applied Linguistics MA, Agricultural Systems Management PhD/MPhil/MRes,
University of Nottingham,Ancient History BA, Applied Linguistics and English Language Teaching MA, American and Canadian Studies  PhD,
University of Nottingham,Ancient History and Archaeology BA, Applied Linguistics and English Language Teaching by Web-Based Distance Learning MA/PGDip/PGCert, American Studies  PhD,
University of Nottingham,Ancient History and History BA, Applied Linguistics by Web-Based Distance Learning MA," Anatomy, Physiology and Nutrition PhD/MRes",
University of Nottingham,Ancient History with Foundation Year BA, Applied Sport and Exercise Medicine MSc, Animal Sciences PhD/MPhil/MRes,
University of Nottingham,Animal Science BSc, Archaeological Science MRes, Applied Linguistics PhD,
University of Nottingham,Animal Science MSci, Archaeology PhD/MPhil, Applied Linguistics with English Language Teaching PhD,
University of Nottingham,Archaeology BA, Archaeology MRes, Archaeology PhD/MPhil,
University of Nottingham,Archaeology BSc, Architecture and Sustainable Design MArch, Architecture (Science) PhD,
University of Nottingham,Archaeology and Classical Civilisation BA, Architecture Design MArch, Architecture (Social Science)  PhD,
University of Nottingham,Archaeology and Geography BA, Architecture Design and Build MArch, Architecture Design (Social Science) PhD,
University of Nottingham,Archaeology and History BA, Art History MRes, Art History PhD/MPhil,
University of Nottingham,Archaeology and History of Art BA, Art History PhD/MPhil, Bioethics PhD/MPhil/MRes,
University of Nottingham,Archaeology with Foundation Year BA, Asian and International Studies MA, Biosciences PhD/MPhil/MRes,
